child-id,parent-id
CattleDrive,HumanActivity
Celebration,HumanActivity
ChangeInUserRights,HumanActivity
ChildAbuse,HumanActivity
Cloning,HumanActivity
ControversialAction,HumanActivity
ConveyingMaterials,HumanActivity
CorruptingSomeone,HumanActivity
Corruption-Activity,HumanActivity
Cracking-CompromisingSecurity,HumanActivity
CriminalAct,HumanActivity
CriticalThinking,HumanActivity
CropHarvesting,HumanActivity
DailyRoutine,HumanActivity
Decorating,HumanActivity
DenialOfCredit,HumanActivity
Designing,HumanActivity
DevelopingAProduct,HumanActivity
DevisingAPracticeOrWork,HumanActivity
Discounting,HumanActivity
Divination,HumanActivity
DoingAnArithmeticOperation,HumanActivity
DoingYoga,HumanActivity
DrugTrafficking,HumanActivity
Eavesdropping,HumanActivity
EnrollingInSchool,HumanActivity
Event-Organized,HumanActivity
ExteriorInspection,HumanActivity
FinancingByBorrowing,HumanActivity
FlowerArranging,HumanActivity
ForcingSomeoneToLeave,HumanActivity
FundraisingActivity,HumanActivity
Gambling,HumanActivity
Garnishment,HumanActivity
Genocide,HumanActivity
GoingToTheBathroom,HumanActivity
GoverningSomething,HumanActivity
HandBraking,HumanActivity
Heartbeating-Human,HumanActivity
Hijacking,HumanActivity
Hitchhiking,HumanActivity
HoldingWithHand,HumanActivity
HomeImprovement,HumanActivity
HospitalRoomStay,HumanActivity
HumanAttributeTesting,HumanActivity
HumanResidenceHunting,HumanActivity
HumanRightsViolation,HumanActivity
HumanSexualBehavior,HumanActivity
HypnotizingSomeone,HumanActivity
IgnoringSomething,HumanActivity
ImageCreation,HumanActivity
Immigration,HumanActivity
InsideJob,HumanActivity
InspectingOfHome,HumanActivity
InterestRateFluctuation,HumanActivity
Investigation,HumanActivity
JobHunting,HumanActivity
Juggling,HumanActivity
KillingPerson,HumanActivity
Kissing,HumanActivity
Laughing,HumanActivity
Leverage-Financial,HumanActivity
MacroeconomicEvent,HumanActivity
MaleBondingActivity,HumanActivity
MarketingActivity,HumanActivity
MilitaryEvent,HumanActivity
Mobilization,HumanActivity
MortgageBanking,HumanActivity
MultiLevelMarketingActivity,HumanActivity
Murder,HumanActivity
MurderForHire,HumanActivity
Novation,HumanActivity
PalmReading,HumanActivity
Panning,HumanActivity
Patrolling,HumanActivity
PaymentShock,HumanActivity
Pedophilia-TheCondition,HumanActivity
PerformingArtActivity,HumanActivity
Piracy-AtSea,HumanActivity
Planning,HumanActivity
Poaching,HumanActivity
Posing,HumanActivity
Prank,HumanActivity
Praying,HumanActivity
Pretending,HumanActivity
ProductionEvent,HumanActivity
PropagandaActivity,HumanActivity
Prosecution,HumanActivity
Prospecting,HumanActivity
Prudence,HumanActivity
PuttingIntoARefrigerator,HumanActivity
PuttingOnAClothingItem,HumanActivity
QuittingAHabit,HumanActivity
Recycling,HumanActivity
ReligiousEvent,HumanActivity
ReplacingAnObject,HumanActivity
Reporting,HumanActivity
Research,HumanActivity
Ride,HumanActivity
RiskManagement,HumanActivity
Rollout,HumanActivity
Roofing,HumanActivity
ScientificCareer,HumanActivity
ScubaDiving,HumanActivity
Securitizing,HumanActivity
SelectingSomething,HumanActivity
SerialKilling,HumanActivity
ServingInTheMilitary,HumanActivity
SettingSomethingOnFire,HumanActivity
SexualOffense,HumanActivity
Shipping,HumanActivity
SkyDiving,HumanActivity
SlaveTrafficking,HumanActivity
Smoking,HumanActivity
SpaceExploration,HumanActivity
SportsInfraction,HumanActivity
Spree,HumanActivity
StabbingSomeone,HumanActivity
StandingInLine,HumanActivity
Stealing,HumanActivity
SubstanceAbuse,HumanActivity
Suicide,HumanActivity
SuicideAttack,HumanActivity
SuperhumanAct,HumanActivity
Surrendering,HumanActivity
TabooAct,HumanActivity
Tackling,HumanActivity
Talking,HumanActivity
TaxEvasion,HumanActivity
TerroristAct,HumanActivity
TerroristAttackOnObject,HumanActivity
Test-Assessment,HumanActivity
TestDrive,HumanActivity
TextEditing,HumanActivity
TillingSoil,HumanActivity
Tourism,HumanActivity
Training,HumanActivity
Transaction,HumanActivity
TransportingPeople,HumanActivity
Travel-TripEvent,HumanActivity
Vandalism,HumanActivity
VehicleConversion,HumanActivity
Verification,HumanActivity
ViolatingAnObligation,HumanActivity
VisualArtActivity,HumanActivity
WorkingEvent,HumanActivity
Writing,HumanActivity
Divorced,HumanAdult
Married,HumanAdult
NobelPrizeWinner,HumanAdult
Single,HumanAdult
Swinger,HumanAdult
Widowed,HumanAdult
EthnicCulture,HumanCulture
LegalCulture,HumanCulture
NationalCulture,HumanCulture
RegionalCulture,HumanCulture
BuddhistTemple,HumanHighOccupancyConstruct
Church-Building,HumanHighOccupancyConstruct
HinduTemple,HumanHighOccupancyConstruct
Mosque,HumanHighOccupancyConstruct
Synagogue,HumanHighOccupancyConstruct
MayanLanguage,HumanLanguage
Ambulance,HumanlyOccupiedSpatialObject
Automobile,HumanlyOccupiedSpatialObject
Backyard,HumanlyOccupiedSpatialObject
Campsite,HumanlyOccupiedSpatialObject
Courtyard,HumanlyOccupiedSpatialObject
Cutter-SailingVessel,HumanlyOccupiedSpatialObject
FortTheShelterRegion,HumanlyOccupiedSpatialObject
Landsailor-Device,HumanlyOccupiedSpatialObject
LaneOfRoadway,HumanlyOccupiedSpatialObject
Post-Location,HumanlyOccupiedSpatialObject
PublicTransportationDevice,HumanlyOccupiedSpatialObject
RecreationalVehicle,HumanlyOccupiedSpatialObject
Ship,HumanlyOccupiedSpatialObject
Shoulder-Roadway,HumanlyOccupiedSpatialObject
TrainEngine,HumanlyOccupiedSpatialObject
TrainingCamp,HumanlyOccupiedSpatialObject
Truck,HumanlyOccupiedSpatialObject
CommunityCenter,HumanOccupationConstruct
FerryStation,HumanOccupationConstruct
Laboratory,HumanOccupationConstruct
Planetarium,HumanOccupationConstruct
SubwayStation,HumanOccupationConstruct
YouthCenter,HumanOccupationConstruct
FoodOrDrinkPreparationDevice,HumanOccupationConstructObject
HouseholdAppliance,HumanOccupationConstructObject
Abbey,HumanResidence
Cabin,HumanResidence
CampDavid,HumanResidence
Condominium,HumanResidence
Convent-Residence,HumanResidence
Cottage,HumanResidence
Farmhouse,HumanResidence
Monastery-Residence,HumanResidence
Villa,HumanResidence
LaborCamp,HumanResidenceArea
LoggingCamp,HumanResidenceArea
MiningCamp,HumanResidenceArea
OilCamp,HumanResidenceArea
RefugeeCamp,HumanResidenceArea
TrainingCamp,HumanResidenceArea
Fisting,HumanSexualBehavior
MenageATrois,HumanSexualBehavior
SexualOrgy,HumanSexualBehavior
HumanTypeByGenericClothingSize,HumanTypeByGenericClothingItemSize
IBTGeneration-Replication,IBTCopying
Booing,IBTGeneration
Cheering,IBTGeneration
Manufacturing,ImprovementEvent
IncurringPhysicalDamage,IncurringDamageThatReducesFunctionality
IndigenousPeoplesOfTheAmericas,IndigenousPeople
EmbodiedAgent,IndividualAgent
PerceptualAgent,IndividualAgent
OpenAccess,IndividualTypeBySecurityStatus
TrimmedChristmasTree,Indoors-IsolatedFromOutside
AdjustableWrench,IndustrialEquipment
ChainSaw,IndustrialEquipment
Chalk-WritingImplement,IndustrialEquipment
Chisel,IndustrialEquipment
CircuitTester,IndustrialEquipment
CrimpingTool,IndustrialEquipment
Crowbar,IndustrialEquipment
DrainSnake,IndustrialEquipment
ElectriciansTool,IndustrialEquipment
FasteningTool,IndustrialEquipment
Hammer,IndustrialEquipment
IndustrialCleaningStuff,IndustrialEquipment
IndustrialGases,IndustrialEquipment
IndustrialGoods,IndustrialEquipment
IndustrialPaint,IndustrialEquipment
InsulatedScrewDriver,IndustrialEquipment
Ladder,IndustrialEquipment
ManualDrill,IndustrialEquipment
Marker,IndustrialEquipment
MechanicalPencil,IndustrialEquipment
MonkeyWrench,IndustrialEquipment
Mop,IndustrialEquipment
OilFieldEquipment,IndustrialEquipment
PaintBrush,IndustrialEquipment
Pencil,IndustrialEquipment
Pick-TheTool,IndustrialEquipment
Pickaxe,IndustrialEquipment
Plane-TheTool,IndustrialEquipment
Pliers,IndustrialEquipment
Plunger-HandTool,IndustrialEquipment
PropaneTorch,IndustrialEquipment
PryingImplement,IndustrialEquipment
Punch-TheTool,IndustrialEquipment
RawMaterials,IndustrialEquipment
Screwdriver,IndustrialEquipment
ScrubbingPad,IndustrialEquipment
ScrubBrush,IndustrialEquipment
SewingScissors,IndustrialEquipment
SharpeningTool,IndustrialEquipment
Shovel,IndustrialEquipment
SolderingIron,IndustrialEquipment
Stencil-TheImplement,IndustrialEquipment
TireIron,IndustrialEquipment
TorqueWrench,IndustrialEquipment
Vise,IndustrialEquipment
WireCutter,IndustrialEquipment
Wrench,IndustrialEquipment
AirlineIndustry,Industry-Localized
AluminumIndustry,Industry-Localized
AutomobileIndustry,Industry-Localized
BankingIndustry,Industry-Localized
BeerBrewingIndustry,Industry-Localized
BusTransportIndustry,Industry-Localized
CivilianBiogeneticsProgram,Industry-Localized
CivilianChemicalResearchProgram,Industry-Localized
CivilianEnergyProgram,Industry-Localized
CoalIndustry,Industry-Localized
ComputerHardwareIndustry,Industry-Localized
DairyIndustry,Industry-Localized
DefenseSystemIndustry,Industry-Localized
FilmIndustry,Industry-Localized
GasIndustry,Industry-Localized
HospitalIndustry,Industry-Localized
MeatPackingIndustry,Industry-Localized
MortgageIndustry,Industry-Localized
NaturalGasIndustry,Industry-Localized
NuclearEnergyIndustry,Industry-Localized
OffshoreBankingIndustry,Industry-Localized
OilIndustry,Industry-Localized
PoliticalParty,Industry-Localized
ResearchTeam,Industry-Localized
ShipbuildingIndustry,Industry-Localized
ShipRepairingIndustry,Industry-Localized
SmeltingIndustry,Industry-Localized
SoftwareIndustry,Industry-Localized
SteelIndustry,Industry-Localized
TelecommunicationsIndustry,Industry-Localized
TerroristGroup,Industry-Localized
TouristIndustry,Industry-Localized
WineIndustry,Industry-Localized
WirelessTelecommunicationsIndustry,Industry-Localized
Campground,InertArtifact
Cut-Topographical,InertArtifact
Fill-Topographical,InertArtifact
Quarry,InertArtifact
MicrowaveTransmission,InformationBearingWavePropagation
CoronaryArteryBypassGraft-SurgicalProcedure,InformationStore
DrugSubstance,InformationStore
Erotica,InformationStore
HeartRhythm,InformationStore
IntelligenceAgency,InformationStore
IntelligentAgent,InformationStore
MedicalPatientOrDonor,InformationStore
MedicalProcedureOrData,InformationStore
Reminder,InformationStore
ResourceRequest,InformationStore
VascularProcedure-Generic,InformationStore
AircraftHangar,InfrastructureProduct
Airport-Physical,InfrastructureProduct
Aqueduct,InfrastructureProduct
Dam,InfrastructureProduct
Dock,InfrastructureProduct
GasPipeline,InfrastructureProduct
Heliport-Physical,InfrastructureProduct
Jetty,InfrastructureProduct
LaunchPad,InfrastructureProduct
OilPipeline,InfrastructureProduct
OilPumpingFacility,InfrastructureProduct
PortFacility,InfrastructureProduct
Railway,InfrastructureProduct
Roadway,InfrastructureProduct
Sluice,InfrastructureProduct
SpaceLaunchFacility,InfrastructureProduct
Spillway,InfrastructureProduct
SubwayStation,InfrastructureProduct
WaterwayLock,InfrastructureProduct
Cockroach,Insect
Termite,Insect
OldWorldPitcherPlant,InsectEater
VenusFlyTrap,InsectEater
IndianStateInsignia,Insignia
StarTrekRanksAndInsignia,Insignia
UnitedStatesStateInsignia,Insignia
EducationalInstitution,Institution
ArticulateOrEloquent,IntelligentAgent
Druze-Muslim,IntelligentAgent
Excited,IntelligentAgent
Fearful,IntelligentAgent
GoodCredit,IntelligentAgent
Grateful,IntelligentAgent
Hopeful,IntelligentAgent
Intoxicated,IntelligentAgent
Listless,IntelligentAgent
MortgageLender,IntelligentAgent
Nervous,IntelligentAgent
Satisfied,IntelligentAgent
SelfConfident,IntelligentAgent
Surprised,IntelligentAgent
Synaesthesia,IntelligentAgent
Acting,IntelligentAgentActivity
AerialAttack,IntelligentAgentActivity
AerialSprayAttack,IntelligentAgentActivity
AmateurAstronomy,IntelligentAgentActivity
AmateurAviation,IntelligentAgentActivity
Amendment,IntelligentAgentActivity
AnchorRelayLeg,IntelligentAgentActivity
Anesthesia,IntelligentAgentActivity
AnimalAssistedTherapy,IntelligentAgentActivity
AnthropologicalStudy,IntelligentAgentActivity
Appendectomy,IntelligentAgentActivity
Architecture,IntelligentAgentActivity
ArtTherapy,IntelligentAgentActivity
AutocrossRacing,IntelligentAgentActivity
AutoPainting,IntelligentAgentActivity
Backstroke,IntelligentAgentActivity
BalletDancing,IntelligentAgentActivity
BallroomDancing,IntelligentAgentActivity
BaseballFielding,IntelligentAgentActivity
Bathing,IntelligentAgentActivity
BirdWatching,IntelligentAgentActivity
BloodDialysis,IntelligentAgentActivity
BloodPressureTest,IntelligentAgentActivity
BloodTest,IntelligentAgentActivity
BloodTransfusionEvent,IntelligentAgentActivity
BloodTransfusionProcess,IntelligentAgentActivity
BoardsailingSportsEvent,IntelligentAgentActivity
BoatingSportsEvent,IntelligentAgentActivity
BobsledSportsEvent,IntelligentAgentActivity
Bodyboarding,IntelligentAgentActivity
BoilingFood,IntelligentAgentActivity
BombingMission-Aerial,IntelligentAgentActivity
BoneRepair,IntelligentAgentActivity
BoosterVaccinationEvent,IntelligentAgentActivity
Bowhunting,IntelligentAgentActivity
Breakdancing-StyleOfDance,IntelligentAgentActivity
BreakingOpponentsServe,IntelligentAgentActivity
BreastEnhancement,IntelligentAgentActivity
BreastEnlargement,IntelligentAgentActivity
BreastExam,IntelligentAgentActivity
Breaststroke,IntelligentAgentActivity
Brewing,IntelligentAgentActivity
BrushingOnesTeeth,IntelligentAgentActivity
BungeeJumping,IntelligentAgentActivity
BushFlying,IntelligentAgentActivity
Butoh-StyleOfDance,IntelligentAgentActivity
ButterflySwimStroke,IntelligentAgentActivity
Calligraphy,IntelligentAgentActivity
Camping,IntelligentAgentActivity
Cancan-StyleOfDance,IntelligentAgentActivity
Candlemaking,IntelligentAgentActivity
CanoeingFoursSportsEvent,IntelligentAgentActivity
CanoeingPairsSportsEvent,IntelligentAgentActivity
CanoeingSinglesSportsEvent,IntelligentAgentActivity
CanoeingSportsEvent,IntelligentAgentActivity
Capoeira-StyleOfDance,IntelligentAgentActivity
CardiacCare,IntelligentAgentActivity
Carnival,IntelligentAgentActivity
CARTRacingEvent,IntelligentAgentActivity
Castration,IntelligentAgentActivity
CausingAttritionOfAnEnemyForce,IntelligentAgentActivity
CesareanSection,IntelligentAgentActivity
CesareanSection-SurgicalProcedure,IntelligentAgentActivity
Cheering,IntelligentAgentActivity
Cheesemaking,IntelligentAgentActivity
Chemotherapy,IntelligentAgentActivity
CholesterolTest,IntelligentAgentActivity
ClassicalIndian-StyleOfDance,IntelligentAgentActivity
Climbing-Recreational,IntelligentAgentActivity
Coaching,IntelligentAgentActivity
Coloring-OfDrawing,IntelligentAgentActivity
CommercialPassengerFlight,IntelligentAgentActivity
CommercialPassengerTransportation,IntelligentAgentActivity
CommuterRailTransportation,IntelligentAgentActivity
CompostingProcess,IntelligentAgentActivity
Computing,IntelligentAgentActivity
CookingFood,IntelligentAgentActivity
CosmeticSurgery,IntelligentAgentActivity
CosmeticTreatmentEvent,IntelligentAgentActivity
CountryAndWesternDancing,IntelligentAgentActivity
CourtCase,IntelligentAgentActivity
CourtCase-Appellate,IntelligentAgentActivity
CraftActivity,IntelligentAgentActivity
CraftsAsAHobby,IntelligentAgentActivity
Crawling-Swimming,IntelligentAgentActivity
CreditCardFraud,IntelligentAgentActivity
Crocheting,IntelligentAgentActivity
CrossCountryBicycling,IntelligentAgentActivity
CrossCountrySkiing,IntelligentAgentActivity
CrossStitchingEvent,IntelligentAgentActivity
Cryonics,IntelligentAgentActivity
DanceMeditation-StyleOfDance,IntelligentAgentActivity
DanceRecreationalEvent,IntelligentAgentActivity
DanceTherapy,IntelligentAgentActivity
Dancing-GroupActivity,IntelligentAgentActivity
Dancing-Human,IntelligentAgentActivity
DatabaseSearching,IntelligentAgentActivity
Dendrochronology,IntelligentAgentActivity
DentalCareEvent,IntelligentAgentActivity
DentalExam,IntelligentAgentActivity
Designing,IntelligentAgentActivity
DiastolicBloodPressureTest,IntelligentAgentActivity
DilationAndCurettage,IntelligentAgentActivity
DirectFlight,IntelligentAgentActivity
DoingAddition,IntelligentAgentActivity
DoingMultiplication,IntelligentAgentActivity
DollMaking,IntelligentAgentActivity
DoubScullsRowingSportsEvent,IntelligentAgentActivity
DownhillSkiing,IntelligentAgentActivity
DragRacing,IntelligentAgentActivity
DramaticActing,IntelligentAgentActivity
DramaticActing-Live,IntelligentAgentActivity
DramaticActingForFilm,IntelligentAgentActivity
DriverVisionTest,IntelligentAgentActivity
DrugTestWithBlood,IntelligentAgentActivity
Electronics-Hobby,IntelligentAgentActivity
EmbroideringEvent,IntelligentAgentActivity
EmergencyMedicalTreatment,IntelligentAgentActivity
EnduranceSportscarRace,IntelligentAgentActivity
EnemaAdministeringEvent,IntelligentAgentActivity
Engagement-Military,IntelligentAgentActivity
EnlargementSurgery,IntelligentAgentActivity
EuropeSportsEvent,IntelligentAgentActivity
EyeCareEvent,IntelligentAgentActivity
EyeProcedure-Surgical,IntelligentAgentActivity
EyeTest,IntelligentAgentActivity
FaceLift,IntelligentAgentActivity
FacialCosmeticTreatment,IntelligentAgentActivity
FigureSkating,IntelligentAgentActivity
FinnSportsEvent,IntelligentAgentActivity
Firefighting,IntelligentAgentActivity
Flamenco-StyleOfDance,IntelligentAgentActivity
FlyingDiscRecreationEvent,IntelligentAgentActivity
FlyingDutchmanSportsEvent,IntelligentAgentActivity
FolkDance,IntelligentAgentActivity
FolkDancing-StyleOfDance,IntelligentAgentActivity
ForensicPhotography,IntelligentAgentActivity
FormalLecture-IBT,IntelligentAgentActivity
FormalLectureSeries-IBT,IntelligentAgentActivity
FormulaOneRaceEvent,IntelligentAgentActivity
FourManBobsledSportsEvent,IntelligentAgentActivity
Frying,IntelligentAgentActivity
Gardening,IntelligentAgentActivity
GeneralAnesthesia,IntelligentAgentActivity
GeneralSurgery,IntelligentAgentActivity
GeneTherapy,IntelligentAgentActivity
Geochronology,IntelligentAgentActivity
GoingToTheBathroom,IntelligentAgentActivity
GramStainTest,IntelligentAgentActivity
GrillingFood,IntelligentAgentActivity
GuiltyVerdict,IntelligentAgentActivity
GumSurgery,IntelligentAgentActivity
GynecologicalCareEvent,IntelligentAgentActivity
HairCuttingEvent,IntelligentAgentActivity
HeartTransplantSurgery,IntelligentAgentActivity
HeatingFood,IntelligentAgentActivity
HIVTest,IntelligentAgentActivity
HomeBrewing,IntelligentAgentActivity
HomeComposting,IntelligentAgentActivity
HomeWineMaking,IntelligentAgentActivity
HorsebackRiding,IntelligentAgentActivity
HospitalCareEvent,IntelligentAgentActivity
Hysterectomy,IntelligentAgentActivity
IceClimbing,IntelligentAgentActivity
IceCoring,IntelligentAgentActivity
IceSkating,IntelligentAgentActivity
IndoorClimbing,IntelligentAgentActivity
Injecting-Intramuscular,IntelligentAgentActivity
Injecting-Intrathecal,IntelligentAgentActivity
Injecting-Intravenous,IntelligentAgentActivity
Injecting-Subcutaneous,IntelligentAgentActivity
InLineSkating,IntelligentAgentActivity
InpatientDrugTherapy,IntelligentAgentActivity
InpatientMedicalProcedure,IntelligentAgentActivity
InpatientSurgery,IntelligentAgentActivity
IntelligenceGathering,IntelligentAgentActivity
IntensiveCareEvent,IntelligentAgentActivity
InternetSearching,IntelligentAgentActivity
IrishStepDancing-StyleOfDance,IntelligentAgentActivity
Jazz-StyleOfDance,IntelligentAgentActivity
JewelryMaking,IntelligentAgentActivity
JokeTelling,IntelligentAgentActivity
Juggling,IntelligentAgentActivity
KaraokeEvent,IntelligentAgentActivity
KarateActivity,IntelligentAgentActivity
KidneyTransplantSurgery,IntelligentAgentActivity
Kissing,IntelligentAgentActivity
KneeSurgery,IntelligentAgentActivity
Knitting,IntelligentAgentActivity
KnockingOut,IntelligentAgentActivity
Lambada-StyleOfDance,IntelligentAgentActivity
LaserGame,IntelligentAgentActivity
Latin-StyleOfDance,IntelligentAgentActivity
Lawsuit,IntelligentAgentActivity
Lecturing,IntelligentAgentActivity
LegalAppeal,IntelligentAgentActivity
LegalConflict,IntelligentAgentActivity
Lesson,IntelligentAgentActivity
LiabilitySuit,IntelligentAgentActivity
LiposuctionSurgery,IntelligentAgentActivity
LocalAnesthesia,IntelligentAgentActivity
LugeSportsEvent,IntelligentAgentActivity
MajorSurgery,IntelligentAgentActivity
MakingAbstract-List-Information,IntelligentAgentActivity
MalpracticeSuit,IntelligentAgentActivity
MammographicBreastCancerScreening,IntelligentAgentActivity
MammographyExam,IntelligentAgentActivity
MassageTherapy,IntelligentAgentActivity
MassSpectrometry,IntelligentAgentActivity
MedicalCareEvent,IntelligentAgentActivity
MedicalCareEvent-SinglePatient,IntelligentAgentActivity
Metalworking,IntelligentAgentActivity
MetricConversion,IntelligentAgentActivity
MiddleEasternStyleOfDance,IntelligentAgentActivity
MilitaryBiologicalWeaponsProgram,IntelligentAgentActivity
MilitaryChemicalWeaponsProgram,IntelligentAgentActivity
MilitaryEvent,IntelligentAgentActivity
MilitaryExercise,IntelligentAgentActivity
MilitaryNuclearWeaponsProgram,IntelligentAgentActivity
MilitaryWMDProgram,IntelligentAgentActivity
Modern-StyleOfDance,IntelligentAgentActivity
Morris-StyleOfDance,IntelligentAgentActivity
MotorcycleRide,IntelligentAgentActivity
MotorcyclingSportsEvent,IntelligentAgentActivity
MouthToMouthResuscitation,IntelligentAgentActivity
MovieShowingAtATheater,IntelligentAgentActivity
Moxibustion,IntelligentAgentActivity
MultinuclearNMRSceptroscopy,IntelligentAgentActivity
MurderForHire,IntelligentAgentActivity
MusicalConducting,IntelligentAgentActivity
NASCARRaceEvent,IntelligentAgentActivity
NaturalLanguageProcessing,IntelligentAgentActivity
Necking,IntelligentAgentActivity
Needlepoint,IntelligentAgentActivity
NoseSurgery,IntelligentAgentActivity
NotGuiltyVerdict,IntelligentAgentActivity
OffRoadDriving,IntelligentAgentActivity
OpenHeartSurgery,IntelligentAgentActivity
OrganicGardening,IntelligentAgentActivity
Orienteering,IntelligentAgentActivity
Origami,IntelligentAgentActivity
OrnamentalSewing,IntelligentAgentActivity
OrthodonticCareEvent,IntelligentAgentActivity
OrthopedicCare,IntelligentAgentActivity
OTCDrugTherapy,IntelligentAgentActivity
OutpatientDrugTherapy,IntelligentAgentActivity
OutpatientMedicalCareEvent,IntelligentAgentActivity
OutpatientSurgery,IntelligentAgentActivity
PapSmearTest,IntelligentAgentActivity
ParryingAThrust,IntelligentAgentActivity
PeaceKeepingOperation,IntelligentAgentActivity
PediatricCareEvent,IntelligentAgentActivity
PenisEnlargement-Surgical,IntelligentAgentActivity
PerformingArtActivity,IntelligentAgentActivity
PersonalWashing,IntelligentAgentActivity
PhysicalCheckUp,IntelligentAgentActivity
PhysicalTherapy,IntelligentAgentActivity
PlayingAGame,IntelligentAgentActivity
PlayingOf-FencingSportsEvent,IntelligentAgentActivity
PlayingOf-TripleJumpSportsEvent,IntelligentAgentActivity
PlayingOf-WrestlingSportsEvent,IntelligentAgentActivity
PowerPointPresentation,IntelligentAgentActivity
PregnancyTest,IntelligentAgentActivity
Presentation,IntelligentAgentActivity
Pretending,IntelligentAgentActivity
PreventiveCareEvent,IntelligentAgentActivity
PrimaryCareEvent,IntelligentAgentActivity
ProhibitedSportsEquipmentUse,IntelligentAgentActivity
Prostatectomy,IntelligentAgentActivity
Pruning,IntelligentAgentActivity
PsychiatricTreatment,IntelligentAgentActivity
PsychologicalTherapy,IntelligentAgentActivity
QuadScullsRowingSportsEvent,IntelligentAgentActivity
Quilting,IntelligentAgentActivity
RadiationTherapy,IntelligentAgentActivity
RadiocarbonDating,IntelligentAgentActivity
RadiometricDating,IntelligentAgentActivity
Rafting,IntelligentAgentActivity
Reading,IntelligentAgentActivity
Rebounding,IntelligentAgentActivity
Reconnaissance-MilitaryOperation,IntelligentAgentActivity
RecreationalDrugUse,IntelligentAgentActivity
ReflexologyMassage,IntelligentAgentActivity
Rehabilitation-Medical,IntelligentAgentActivity
RelayLeg,IntelligentAgentActivity
RemovalSurgery,IntelligentAgentActivity
ReplacementSurgery,IntelligentAgentActivity
RoboticSurgery,IntelligentAgentActivity
RockClimbing,IntelligentAgentActivity
Roleplaying,IntelligentAgentActivity
RollerSkating,IntelligentAgentActivity
RootCanalSurgery,IntelligentAgentActivity
RowingSportsEvent,IntelligentAgentActivity
RubberStamping,IntelligentAgentActivity
SalsaDancing,IntelligentAgentActivity
Samba-StyleOfDance,IntelligentAgentActivity
ScientificLecturing,IntelligentAgentActivity
ScientificPresentation,IntelligentAgentActivity
ScoringPoints,IntelligentAgentActivity
Scrapbooking,IntelligentAgentActivity
ScubaDiving,IntelligentAgentActivity
Sermon,IntelligentAgentActivity
ServingInTheMilitary,IntelligentAgentActivity
SettingSomethingOnFire,IntelligentAgentActivity
ShavingBody,IntelligentAgentActivity
SheetAndMetalFabrication,IntelligentAgentActivity
ShiatsuMassageTherapy,IntelligentAgentActivity
Shimming,IntelligentAgentActivity
ShootingAProjectileWeapon,IntelligentAgentActivity
SingScullsRowingSportsEvent,IntelligentAgentActivity
Skateboarding,IntelligentAgentActivity
Skating,IntelligentAgentActivity
SledDogRacingEvent,IntelligentAgentActivity
SlideshowPresentation,IntelligentAgentActivity
Smoking,IntelligentAgentActivity
SmokingACigarette,IntelligentAgentActivity
SmokingCigarettes,IntelligentAgentActivity
SnipingAtSomeone,IntelligentAgentActivity
Snowboarding,IntelligentAgentActivity
SnowSkiing,IntelligentAgentActivity
SocialResearch,IntelligentAgentActivity
SoftwareDevelopment,IntelligentAgentActivity
SolingSportsEvent,IntelligentAgentActivity
Speaking,IntelligentAgentActivity
SpecialEducationForHandicapped,IntelligentAgentActivity
SportBoating,IntelligentAgentActivity
SportFishing,IntelligentAgentActivity
SportsHuddle,IntelligentAgentActivity
SprintCarRaceEvent,IntelligentAgentActivity
StandingInLine,IntelligentAgentActivity
StarSportsEvent,IntelligentAgentActivity
StickballSwing,IntelligentAgentActivity
StoryTelling,IntelligentAgentActivity
SupportingByFire,IntelligentAgentActivity
Surfing,IntelligentAgentActivity
Surgery,IntelligentAgentActivity
SurgicalTreatment,IntelligentAgentActivity
Surveying,IntelligentAgentActivity
Swimming-Generic,IntelligentAgentActivity
SystolicBloodPressureTest,IntelligentAgentActivity
Tackling,IntelligentAgentActivity
TakingABloodSample,IntelligentAgentActivity
TakingAPhotograph,IntelligentAgentActivity
TakingAShower,IntelligentAgentActivity
Tango-StyleOfDance,IntelligentAgentActivity
TapDancing,IntelligentAgentActivity
TechnologyDemonstration,IntelligentAgentActivity
TerroristPlot,IntelligentAgentActivity
ThroatCultureTest,IntelligentAgentActivity
TobaccoAbuse,IntelligentAgentActivity
TolePainting,IntelligentAgentActivity
TomographyScan,IntelligentAgentActivity
Tonsillectomy,IntelligentAgentActivity
ToothRemoval,IntelligentAgentActivity
ToothRepair,IntelligentAgentActivity
TowingARoadVehicle,IntelligentAgentActivity
TrainPassengerTransportation,IntelligentAgentActivity
TransferOfControl,IntelligentAgentActivity
TransplantSurgery,IntelligentAgentActivity
TransportVia-RoadVehicle,IntelligentAgentActivity
TransportWithMotorizedLandVehicle,IntelligentAgentActivity
TravelTour,IntelligentAgentActivity
Trial,IntelligentAgentActivity
Trial-Criminal,IntelligentAgentActivity
TrickOrTreating,IntelligentAgentActivity
TutorialLesson,IntelligentAgentActivity
TwoManBobsledSportsEvent,IntelligentAgentActivity
TwoSeatLugeSportsEvent,IntelligentAgentActivity
TypewriterTyping,IntelligentAgentActivity
Typing,IntelligentAgentActivity
UN-PeaceKeepingOperation,IntelligentAgentActivity
UrbanAndRegionalPlanning,IntelligentAgentActivity
VaccinationEvent,IntelligentAgentActivity
Vasectomy,IntelligentAgentActivity
VeterinaryCareEvent,IntelligentAgentActivity
VictoryLap,IntelligentAgentActivity
Wakeboarding,IntelligentAgentActivity
