child-id,parent-id
Logic,MathematicalFieldOfStudy
MathematicalTheory,MathematicalFieldOfStudy
EconomicsQuantitativeMethod,MathematicalMethod
KernelMethodsForMachineLearning,MathematicalMethod
MathematicalMethodsInGeneralRelativity,MathematicalMethod
MonteCarloMethod,MathematicalMethod
RegressionAnalysis,MathematicalMethod
SimultaneousEquationMethodsEconometrics,MathematicalMethod
SingleEquationMethodsEconometrics,MathematicalMethod
StatisticalMethod,MathematicalMethod
Parameter,MathematicalOrComputationalThing
StochasticModel,MathematicalOrComputationalThing
LogicPuzzle,MathematicalPuzzle
CategoryTheory,MathematicalTheory
FormalTheoriesOfArithmetic,MathematicalTheory
GameTheory,MathematicalTheory
GraphTheory,MathematicalTheory
GroupTheory,MathematicalTheory
NumberTheory,MathematicalTheory
ProbabilityTheory,MathematicalTheory
SetTheory,MathematicalTheory
TypeTheory,MathematicalTheory
MathematicalStatement,MathematicalThing
ArtificialMaterial,Matter
ConductingMedium,Matter
FluidTangibleThing,Matter
HumanPathogen,Matter
MatterTypeByPhysicalState,Matter
MolecularStuff,Matter
NaturalTangibleStuff,Matter
Particle,Matter
PhysicalObject,Matter
BoseEinsteinCondensate-StateOfMatter,MatterTypeByPhysicalState
FermionicCondensate-StateOfMatter,MatterTypeByPhysicalState
Gaseous-StateOfMatter,MatterTypeByPhysicalState
Liquid-StateOfMatter,MatterTypeByPhysicalState
Plasma-StateOfMatter,MatterTypeByPhysicalState
Solid-StateOfMatter,MatterTypeByPhysicalState
BedsAndMattressesMarketCategory,MattressSleepSet
FutonsMarketCategory,MattressSleepSet
WaterbedMarketCategory,MattressSleepSet
Definition,MeaningPhilosophyOfLanguage
CountQuantity,MeasurableQuantity
MassOrSpatialQuantity,MeasurableQuantity
MoralQuality,MeasurableQuantity
MultiDimensionalQuantity,MeasurableQuantity
NetworkTraffic,MeasurableQuantity
OneDimensionalQuantity,MeasurableQuantity
Reflectivity,MeasurableQuantity
Time-Quantity,MeasurableQuantity
TwoDimensionalQuantity,MeasurableQuantity
SystemOfMeasure,Measurement
Amenity,MeasureOfUtility
AcousticMeasurement,MeasuringDevice
Astrometry,MeasuringDevice
Clock,MeasuringDevice
Compass,MeasuringDevice
ElectricalMeter,MeasuringDevice
ElectronicTestEquipment,MeasuringDevice
MassSpectrometry,MeasuringDevice
Spectrometer,MeasuringDevice
TapeMeasure,MeasuringLayoutTool
CookingWeightsAndMeasure,MeasuringSomething
MusicalTuning,MeasuringSomething
QuantumMeasurement,MeasuringSomething
SoundMeasurement,MeasuringSomething
StatisticalDistanceMeasure,MeasuringSomething
StringSimilarityMeasure,MeasuringSomething
DistanceMeasuringDevice,MeasuringTestingInstrument
MeasuringDevice,MeasuringTestingInstrument
Transducer,MeasuringTestingInstrument
LunchMeat,Meat
MeatMixture,Meat
Meat,MeatPoultryProduct
MeatCounterMarketCategory,MeatPoultryProduct
Poultry,MeatPoultryProduct
Capacitor,MechanicalAutoPart
WindshieldWiper,MechanicalAutoPart
BallBearing,MechanicalComponent
Belt-Mechanical,MechanicalComponent
BendingBrake,MechanicalComponent
BlockPulley,MechanicalComponent
Bracket-Support,MechanicalComponent
CameraTripod,MechanicalComponent
Chain,MechanicalComponent
CoolingDevice,MechanicalComponent
LinkageSystem,MechanicalComponent
Pump-Mechanical,MechanicalComponent
RobotHand,MechanicalComponent
RoboticArm,MechanicalComponent
Spool,MechanicalComponent
Spring,MechanicalComponent
Stopper,MechanicalComponent
SwivelDevice,MechanicalComponent
Valve,MechanicalComponent
AgriculturalMachinery,MechanicalDevice
AlarmClock,MechanicalDevice
BlockPulley,MechanicalDevice
Cabinet,MechanicalDevice
CameraTripod,MechanicalDevice
GrandfatherClock,MechanicalDevice
Seatbelt,MechanicalDevice
StabilizingFin,MechanicalDevice
Timer,MechanicalDevice
WallClock,MechanicalDevice
Watch,MechanicalDevice
AppliedMechanics,MechanicalEngineering
StaticEquilibrium,MechanicalEquilibrium
Ramp,MechanicalPhysicsMaterial
Gold-Medal,Medal-Physical
OlympicMedal,Medal-Physical
Image,Media
MovingImageWithSound,Media
Paper-IBO,Media
Sound,Media
Symbol,Media
VisualPattern,Media
Multimedia,MediaObject
AudioPlayer,MediaPlayingDevice
BluRayDisc,MediaPlayingDevice
DigitalMediaPlayer,MediaPlayingDevice
EBookReader,MediaPlayingDevice
HomeTheaterSystem,MediaPlayingDevice
MovieReel,MediaPlayingDevice
PersonalAudioPlayer,MediaPlayingDevice
ProjectionDisplayDevice,MediaPlayingDevice
PublishedProduct,MediaProduct
ComputerInformationStorageMedia,MediaStorageDevice
DiscStorageMedium,MediaStorageDevice
FloppyDisk,MediaStorageDevice
HardDiskDrive,MediaStorageDevice
InformationStorageDevice,MediaStorageDevice
InformationStorageMedia,MediaStorageDevice
MiniDisc,MediaStorageDevice
MedicalDiagnosis,MedicalCareEvent
Doctor-Medical,MedicalCareProfessional
CATScanner,MedicalComputedTomographySystem
Crutch,MedicalDevice
DentalAppliance,MedicalDevice
DiagnosticScanningMachine,MedicalDevice
IntrauterineDevice,MedicalDevice
IntravenousEquipment,MedicalDevice
MedicalProbe,MedicalDevice
MedicalRobot,MedicalDevice
Walker-SupportDevice,MedicalDevice
WalkingCane,MedicalDevice
AlternativeDiagnosis,MedicalDiagnosis
NursingDiagnosis,MedicalDiagnosis
PsychiatricDiagnosis,MedicalDiagnosis
Endoscope,MedicalDiagnosticImagingProduct
XRay,MedicalDiagnosticXRayProduct
Cardiology,MedicalDoctorSpecialistService
Psychiatry,MedicalDoctorSpecialistService
FirstAidMarketCategory,MedicalEquipment
MedicalDevice,MedicalEquipment
MedicalMarketCategory,MedicalEquipment
MedicalSupply,MedicalEquipment
MedicalCareFacility,MedicalFacilityProduct
MedicalPractice,MedicalFieldOfStudy
SurgicalGlove,MedicalGlove
MedicaidPatient,MedicalPatient
MedicarePatient,MedicalPatient
BloodDonor,MedicalPatientOrDonor
BodyDonor,MedicalPatientOrDonor
EmergencyMedicalService,MedicalPractice
MedicalLaboratory,MedicalPractice
MedicalTreatmentEvent,MedicalPractice
Bacteriologist,MedicalResearcher
ClinicalInvestigator,MedicalResearcher
ClinicalRegisteredPharmacist,MedicalResearcher
Embryologist,MedicalResearcher
Geneticist,MedicalResearcher
Microbiologist,MedicalResearcher
Microscopist,MedicalResearcher
Physiologist,MedicalResearcher
Psychologist,MedicalResearcher
Toxicologist,MedicalResearcher
DisabilityRobot,MedicalRobot
SurgicalRoboticEquipment,MedicalRobot
Scrubs-Clothing,MedicalStaffClothing
Coffin,MedicalSupply
DentalChair,MedicalSupply
Eyewear,MedicalSupply
MedicalDressing,MedicalSupply
MedicalPad,MedicalSupply
MedicalScale,MedicalSupply
MedicineBottle,MedicalSupply
TransdermalPatch,MedicalSupply
MammographicBreastCancerScreening,MedicalTesting
Stethoscope,MedicalTrainingAid
PowderDispenser,MedicationPillDispenserAccessory
StickDispenser,MedicationPillDispenserAccessory
MedicinalRadiochemistry,MedicinalChemistry
Coriander,MedicinalPlant
Garlic,MedicinalPlant
Ginseng,MedicinalPlant
Primula,MedicinalPlant
Prayer,Meditating
MoroccanCuisine,MediterraneanCuisine
MasonBee,Megachilidae
LesserFalseVampireBat,Megadermatidae
MegadermaLyra,Megadermatidae
YellowWingedBat,Megadermatidae
Dolmen,Megalith
Moai,Megalith
Muskmelon,Melon
Watermelon,Melon
FormerOPECMemberState,MemberState
MemberState-ASEAN,MemberState
MemberStateOfOPEC,MemberState
MemberStateOfTheCommonwealthOfNations,MemberState
MemberStateOfTheCouncilOfEurope,MemberState
HistoricalMarker,MemorialMarker
BoxingSport,MensSportsCompetition
MensTeamSportsCompetition,MensSportsCompetition
Armani-TheProduct,MensSuit
Dream,MentalInformation
Competitiveness,MentalQuantity
MentalState,MentalSituation
IntentionalMentalState,MentalState
Mercedes-BenzC-Class,MercedesCar
Mercedes-BenzSLRMcLaren,MercedesCar
SalesCounter,MerchandiserFreeStandingDisplay
BlackMercury,Mercury
SilverMercury,Mercury
WhiteMercury,Mercury
Alloy,Metal
BlackMercury,Metal
BritanniaSilver,Metal
ColloidalSilver,Metal
SilverMercury,Metal
Tin,Metal
WhiteMercury,Metal
MillingMachine,MetalCuttingMachinery
Metalworking,MetalFinishing
AlkaliMetal,MetallicElementType
EarthMetal,MetallicElementType
Calmodulin,Metalloprotein
Chlorophyll,Metalloprotein
Ferredoxin,Metalloprotein
HemoproteinMolecule,Metalloprotein
Ribozyme,Metalloprotein
AluminumIndustry,MetallurgyIndustry
SmeltingIndustry,MetallurgyIndustry
SteelIndustry,MetallurgyIndustry
MetallyticusSplendidus,Metallyticidae
JewelryMaking,Metalworking
Context-Topic,Metaphysics
Fundamental-Topic,Metaphysics
LogicAndMath-Topic,Metaphysics
Ontology-Being,Metaphysics
Probability-Topic,Metaphysics
Quantity-Topic,Metaphysics
Barometer,MeteorologicalInstrument
WeatherStation,MeteorologicalInstrument
Climatology,Meteorology
RegressionAnalysis,MethodologyAnalysis
InformationAnalysis,MethodType
InquiryMethods,MethodType
Logic,MethodType
MetaAnalysis,MethodType
PhenomenologicalMethodology,MethodType
ProblemSolving,MethodType
RegressionAnalysis,MethodType
ResearchMethod,MethodType
ScientificMethod,MethodType
SuicideMethod,MethodType
TeachingMethod,MethodType
TerrorismByMethod,MethodType
DimethylSulfate,MethylEster
MethylSalicylate,MethylEster
SIUnitOfMeasure,MetricUnitOfMeasure
Metzgeria,Metzgeriaceae
Metzgeriaceae,Metzgeriales
Protista,Microorganism
PolymerMolecule,MicroscopicScaleObject
MS-DOSApplication,MicrosoftComputerProgram
MSWindowsApplication,MicrosoftComputerProgram
Microwave-UpperSBand,Microwave-SBand
Microwave-CBand,MicrowaveRadiation
Microwave-KaBand,MicrowaveRadiation
Microwave-KuBand,MicrowaveRadiation
Microwave-SBand,MicrowaveRadiation
Microwave-XBand,MicrowaveRadiation
AltoCumulusCloud,Middle-LevelCloud
InsurgentGroup,MilitantGroup
Mujahedeen,MilitantGroup
SponsorOfTerroristOrganisations,MilitantGroup
BAEHawk,MilitaryAirplane
PolikarpovVIT-1,MilitaryAirplane
AmphibiousWarfareShip,MilitaryAmphibiousPlatform
MarineBase-MilitaryOrganization,MilitaryBase-Organization
NavyBase-MilitaryOrganization,MilitaryBase-Organization
AirAssault,MilitaryConflictEvent
MilitaryBattle,MilitaryConflictEvent
MilitaryInvasion,MilitaryConflictEvent
War,MilitaryConflictEvent
MilitaryServiceCulture,MilitaryCulture
FirearmTraining,MilitaryEducationAndTraining
FirefighterTraining,MilitaryEducationAndTraining
FlightTraining,MilitaryEducationAndTraining
LeadershipTraining,MilitaryEducationAndTraining
MilitaryParachutingTraining,MilitaryEducationAndTraining
MilitaryTrainingCourse,MilitaryEducationAndTraining
NeutralBuoyancyTraining,MilitaryEducationAndTraining
SailTraining,MilitaryEducationAndTraining
StrengthTraining,MilitaryEducationAndTraining
UnderwaterDiverTraining,MilitaryEducationAndTraining
ProposedMilitaryEquipment,MilitaryEquipment
UnitedStatesAirForceEquipment,MilitaryEquipment
MilitaryConflictEvent,MilitaryEvent
MilitaryEventType,MilitaryEvent
BomberPlane,MilitaryFixedWingAircraft
FighterPlane,MilitaryFixedWingAircraft
Warplane,MilitaryFixedWingAircraft
FutureCombatVehicle,MilitaryHardware
GlobalCommandAndControlSystem,MilitaryHardware
HawkerSiddeleyHarrier,MilitaryHardware
MissileSystem-M40A,MilitaryHardware
MissileSystem-M67,MilitaryHardware
NavalArtillery-Antique,MilitaryHardware
ShipOfTheLine,MilitaryHardware
SpanningDevice-Static,MilitaryHardware
Su-20-Fighter,MilitaryHardware
SurfaceToAirMissile-Crotale,MilitaryHardware
SurfaceToAirMissile-Redeye,MilitaryHardware
SurfaceToAirMissile-Stinger,MilitaryHardware
Weapon-PrecisionArmament,MilitaryHardware
ReconnaissanceHelicopter,MilitaryHelicopter
PeloponnesianWar,MilitaryHistoryOfAncientGreece
NavalInvasion,MilitaryInvasion
ArmoredVehicle,MilitaryLandPlatform
AmphibiousAssault,MilitaryOperation
MilitaryUnitTypeByEchelon,MilitaryOrganization
BranchOfMilitaryService,MilitaryOrganizationConcept
RecruitingActivity-Military,MilitaryOrganizationConcept
Guerrilla,MilitaryPersonnel
MarinePersonnel,MilitaryPersonnel
EnlistedPerson,MilitaryPersonTypeByRank
WarrantOfficerTypeByRank,MilitaryPersonTypeByRank
ReconnaissanceHelicopter,MilitaryRotaryWingAircraft
MilitaryStrategy,MilitaryScienceResearch
MilitaryTactic,MilitaryServiceNationalDefense
AreaOfOperations,MilitaryTerrain
Battlefield,MilitaryTerrain
ConcealmentFromAerialDetection-None,MilitaryTerrain
CoverFromDirectFire-Poor,MilitaryTerrain
CoverProvidingTerrain,MilitaryTerrain
DefensivelyAdvantageousTerrain,MilitaryTerrain
DemilitarizedZone,MilitaryTerrain
ForwardEdgeOfBattleArea,MilitaryTerrain
HostileRegion,MilitaryTerrain
InfiltrationLane,MilitaryTerrain
MinedArea,MilitaryTerrain
MineField,MilitaryTerrain
MobilityCorridor,MilitaryTerrain
PhaseLine,MilitaryTerrain
ProvingGround,MilitaryTerrain
TacticalArea,MilitaryTerrain
Colonel-Title,MilitaryTitle
GeneralOfTheArmy-Title,MilitaryTitle
Lieutenant-Title,MilitaryTitle
Major-Title,MilitaryTitle
Reverend-Title,MilitaryTitle
Army-MilitaryEchelon,MilitaryUnitTypeByEchelon
Battalion-MilitaryEchelon,MilitaryUnitTypeByEchelon
Brigade-MilitaryEchelon,MilitaryUnitTypeByEchelon
Company-MilitaryEchelon,MilitaryUnitTypeByEchelon
Company-SizeMilitaryUnit-MilitaryEchelon,MilitaryUnitTypeByEchelon
Corps-MilitaryEchelon,MilitaryUnitTypeByEchelon
Division-MilitaryEchelon,MilitaryUnitTypeByEchelon
FireTeam-MilitaryEchelon,MilitaryUnitTypeByEchelon
Fleet-MilitaryEchelon,MilitaryUnitTypeByEchelon
Platoon-MilitaryEchelon,MilitaryUnitTypeByEchelon
Regiment-MilitaryEchelon,MilitaryUnitTypeByEchelon
Squad-MilitaryEchelon,MilitaryUnitTypeByEchelon
Squadron-MilitaryEchelon,MilitaryUnitTypeByEchelon
TaskGroup-MilitaryEchelon,MilitaryUnitTypeByEchelon
TaskUnit-MilitaryEchelon,MilitaryUnitTypeByEchelon
MilitaryWatercraft,MilitaryVehicle
AircraftCarrier,MilitaryWatercraft
CommandShip,MilitaryWatercraft
Cruiser,MilitaryWatercraft
Destroyer,MilitaryWatercraft
DockLandingShip,MilitaryWatercraft
Frigate-SailingShip,MilitaryWatercraft
Submarine,MilitaryWatercraft
SubmarineTender,MilitaryWatercraft
AircraftWeapon,MilitaryWeapon
DirectFireWeapon,MilitaryWeapon
ExplosiveDevice,MilitaryWeapon
InfantrySupportWeapon,MilitaryWeapon
MissileHead,MilitaryWeapon
Buffalo,Milk
Camel,Milk
Cow,Milk
Donkey,Milk
Goat,Milk
Horse,Milk
Sheep,Milk
Kite-TheBird,Milvinae
Consciousness,Mind
Asbestos,Mineral
Calcium,Mineral
Celestine,Mineral
Cryolite,Mineral
Diamond-Gem,Mineral
Diatomite,Mineral
Dolomite,Mineral
Feldspar,Mineral
Fluorite,Mineral
Garnet-Gem,Mineral
Graphite,Mineral
Leucite,Mineral
Magnesite,Mineral
Mica,Mineral
Peridot,Mineral
Phosphate,Mineral
Pyrite,Mineral
Quartz,Mineral
Serpentine,Mineral
SiliconCarbide,Mineral
Sulfur,Mineral
Talc,Mineral
TinOre,Mineral
WhitePhosphorous,Mineral
Zeolite,Mineral
NaturalGasField,MineralField
Mineral,MineralOreMetal
MineralOre,MineralOreMetal
Metal,MineralOreMetalProduct
MineShaftEntrance,MineShaft
OilFieldEquipment,MiningDrillingMachinery
MiningEquipment,MiningQuarryingMachinery
InteriorMinistry,Ministry
HongKongMint,MintFamily
Salvia,MintFamily
Varnish,MiscellaneousFinish
Lever,MiscellaneousHardware
CrochetHook,MiscellaneousSewingSupply
SewingNeedle,MiscellaneousSewingSupply
Thimble,MiscellaneousSewingSupply
GuidedMissile,Missile
MissileSystem,Missile
Warhead,MissileHead
PayLoad,MissileSubsystem
MissileSystem-Offensive,MissileSystem
Fog,Mist
Crista,Mitochondrion
Metaphase,Mitosis
Prometaphase,Mitosis
Prophase,Mitosis
Telophase,Mitosis
ThePrototypicalMitosisSubprocessType,Mitosis
Anaphase,MitosisSubprocessType
Metaphase,MitosisSubprocessType
Metaphase-Generic,MitosisSubprocessType
Prometaphase,MitosisSubprocessType
Prophase,MitosisSubprocessType
Telophase,MitosisSubprocessType
ThePrototypicalMitosisSubprocessType,MitosisSubprocessType
MitosisSubprocessType,MitoticPhaseOfCellCycle
MitsubishiLancerEvolution,MitsubishiCar
Alloy,Mixture
ArtificialDrink,Mixture
Composite,Mixture
Juice,Mixture
LymphFluid,Mixture
Paste,Mixture
Solution,Mixture
StateUniformMixture,Mixture
Suspension,Mixture
Vaccine,Mixture
Rubble,Mob
Snowfield,Mob
GSMNetwork,MobileNetwork
CameraPhone,MobilePhone
Cellphone-Slide,MobilePhone
Dummy,Model-Artifact
Puppet,Model-Artifact
AtmosphericDispersionModeling,Modeling
ChoiceModelling,Modeling
ForestModelling,Modeling
LanguageModeling,Modeling
AtomicModel,Models
BusinessModel,Models
ComputerModel,Models
ConsistencyModel,Models
EconometricModel,Models
ExactlySolvableModel,Models
GeneralizedLinearModel,Models
LatentVariableModel,Models
LatticeModel,Models
LogLinearModel,Models
MarkovModel,Models
MineralModel,Models
Modeling,Models
ModelTheory,Models
MonteCarloMethod,Models
OilfieldEconomicModel,Models
PoliticalEconomicModel,Models
PopulationModel,Models
PsychiatricModel,Models
QuantumLatticeModel,Models
QuantumModel,Models
SpinModel,Models
StatisticalModel,Models
StochasticModel,Models
CarrierAirWing,ModernMilitaryOrganization
MilitaryUnitTypeByEchelon,ModernMilitaryOrganization
MissileWatercraft-Surface,ModernNavalShip
TorpedoArmedCraft,ModernNavalShip
CommercialFacility,ModernShelterConstruction
DetentionFacility,ModernShelterConstruction
GovernmentalBuilding,ModernShelterConstruction
HumanHighOccupancyConstruct,ModernShelterConstruction
HumanResidence,ModernShelterConstruction
MedicalCareFacility,ModernShelterConstruction
PublicTerminal,ModernShelterConstruction
TransdniesterRepublic,Moldova
InorganicCompound,MolecularStuff
OrganicCompound,MolecularStuff
PolymerMolecule,MolecularStuff
3-PhosphoglycerateMolecule,Molecule-OrganicCompound
Agrochemical-Molecule,Molecule-OrganicCompound
CarbonDioxideMolecule,Molecule-OrganicCompound
Cofactor,Molecule-OrganicCompound
Deoxyribose,Molecule-OrganicCompound
DNAMolecule,Molecule-OrganicCompound
DoubleHelixed-MolecularStructure,Molecule-OrganicCompound
Hormone,Molecule-OrganicCompound
HydrocarbonMolecule,Molecule-OrganicCompound
LinearStructure-Polymer,Molecule-OrganicCompound
Lipid,Molecule-OrganicCompound
Mercaptoethanol,Molecule-OrganicCompound
MultimerMolecule,Molecule-OrganicCompound
Nucleotide,Molecule-OrganicCompound
OrganoarsenicCompound,Molecule-OrganicCompound
OrganobromineCompound,Molecule-OrganicCompound
OrganochlorineCompound,Molecule-OrganicCompound
OrganofluorineCompound,Molecule-OrganicCompound
OrganometallicCompound,Molecule-OrganicCompound
OrganophosphorusCompound,Molecule-OrganicCompound
OrganosulfurCompound,Molecule-OrganicCompound
PhosphodiesterGroupConfiguration,Molecule-OrganicCompound
PolymerMolecule,Molecule-OrganicCompound
Primer-Molecule,Molecule-OrganicCompound
ProteinMolecule,Molecule-OrganicCompound
Ribose,Molecule-OrganicCompound
RNAMolecule,Molecule-OrganicCompound
SugarMolecule,Molecule-OrganicCompound
VolatileOrganicCompound,Molecule-OrganicCompound
BondaMastiffBat,MolossusGenus
VelvetyFreeTailedBat,MolossusGenus
PaeoniaKingdom,Monarchy
RoyalFamily,Monarchy
SundaKingdom,Monarchy
Bacteria,MoneraKingdom
Deflation,MonetaryInflationRate
Profits,MonetaryRate
MonetaryPolicy,MonetarySystemIssue
MoneyRatio,MonetaryValue
Retail,MonetaryValue
CoinCollecting,Money-DevisedPractice
CounterfeitCurrency,Money-DevisedPractice
MoneyTenderType,Money-DevisedPractice
EthnicGroupOfKhalkhaMongols,MongolPeople
AngolanSlenderMongoose,Mongoose
BunchedArrowhead,MonocotSubclass
PersistentTrillium,MonocotSubclass
BananaTree,MonocotTree
Cordyline,MonocotTree
JoshuaTree,MonocotTree
Laurales,MonocotTree
MagnoliaTree,MonocotTree
PalmTree,MonocotTree
Verschaffeltia,MonocotTree
EthyleneOxide,Monomer
Styrene,Monomer
Whistle,Monophonic
SB2CHelldiver,Monoplane
GatewayArch,Monument
WarMemorial,Monument
LunarStuff,MoonOfAPlanet
Scandal,MoralCodeOfConduct
BigNakedBackedBat,Mormoopidae
ParnellsMustachedBat,Mormoopidae
MorrisOxfordVCar,MorrisCar
LittleDavid,MortarLauncher-Heavy
ComputerMotherBoard,Motherboard
TeslaCoil,MotorCoil
Moped,Motorcycle
MotorScooter,Motorcycle
MotorcycleDragRacing,MotorcycleRacingByType
RaceCarDriver,MotorsportAthlete
FlexibleFuelVehicle,MotorVehicle
Motorcycle,MotorVehicle
TruckTractor,MotorVehicle
CeremonialMound,Mound-ConstructionArtifact
AnimalLocomotion,Movement-TranslationProcess
Stabilizing,Movement-TranslationProcess
Accelerating,MovementEvent
CardShuffling,MovementEvent
Churning,MovementEvent
MechanicalWork,MovementEvent
Thrash-ComputerScience,MovementEvent
LocomotionProcess,MovementProcess
WindingProcess,MovementProcess
Accepted,Movie
FilmGenre,Movie
MovieTypeBySeries,Movie
MS-DOS,MSOperatingSystem
MicrosoftWindows2000,MSWindowsOperatingSystem
SquareQuantity,MultiDimensionalQuantity
ThreeDimensionalQuantity,MultiDimensionalQuantity
TwoDimensionalQuantity,MultiDimensionalQuantity
ApartmentBuilding,MultiFamilyHousing
Dormitory,MultiFamilyHousing
Consortium,MultiIndividualAgent
HealthCarePayer,MultiIndividualAgent
SmallGroup,MultiIndividualAgent
UserAccountGroup,MultiIndividualAgent
CounterIntelligenceOrganization,MultiIndividualAgent-Intelligent
Faction,MultiIndividualAgent-Intelligent
MilitantGroup,MultiIndividualAgent-Intelligent
MultimediaAudio,Multimedia
Caucus,MultiPersonAgent
Faction,MultiPersonAgent
Secretariat,MultiPersonAgent
SmallGroupCommunication,MultiPersonAgent
SmallGroupOfPeople,MultiPersonAgent
HIMARS-MultipleRocketLauncher,MultipleRocketLauncher
EurofighterTyphoon-FighterPlane,MultiRoleAircraft
F-18-Fighter,MultiRoleAircraft
FighterPlane-F15,MultiRoleAircraft
FighterPlane-F16,MultiRoleAircraft
JF-17Thunder,MultiRoleAircraft
LockheedMartinF-35LightningII,MultiRoleAircraft
McDonnellDouglasF-15EStrikeEagle,MultiRoleAircraft
McDonnellDouglasFA-18Hornet,MultiRoleAircraft
MiG-29-Fighter,MultiRoleAircraft
HotelRoom,MultiRoomUnit
HotelRoom,MultiRoomUnit
XGame,MultiSportsEventSportsCompetition
City,Municipality
MurderForHire,Murder
PremeditatedMurder,Murder
MusicTypeByGenre,Music
DukeEllington,MusicalComposer
AlternativeRockGenre,MusicalComposition-AlternativeRock
ElectronicMusicGenre,MusicalComposition-Electronic
GospelMusicGenre,MusicalComposition-Gospel
RhythmAndBluesMusicGenre,MusicalComposition-RhythmAndBlues
RockMusicGenre,MusicalComposition-Rock
TechnoGenre,MusicalComposition-Techno
TranceGenre,MusicalComposition-Trance
HeavyMetalSubculture,MusicalCulture
RaveCultureInTheUnitedKingdom,MusicalCulture
StringInstrument,MusicalInstrument
WindInstrument-Musical,MusicalInstrument
BrassInstrument,MusicalInstrumentPart
Drumstick,MusicalInstrumentPart
Keyboard-MusicalInstrument,MusicalInstrumentPart
Mouthpiece-Instrument,MusicalInstrumentPart
MusicalInstrumentMarketCategory,MusicalInstrumentPart
PercussionInstrument,MusicalInstrumentPart
Plectrum,MusicalInstrumentPart
StringInstrument,MusicalInstrumentPart
TuningFork,MusicalInstrumentPart
WoodwindInstrument,MusicalInstrumentPart
MusicalComposition,MusicalWork
GrammyAward,MusicAward
PianoCompetition,MusicCompetition
SingingCompetition,MusicCompetition
MusicEquipment,MusicGamesToysArtsSuppliesProduct
SchoolSuppliesMarketCategory,MusicGamesToysArtsSuppliesProduct
ChoralMusicPerformer,MusicPerformanceAgent
OperaTerminology,MusicTerminology
AlternativeRockGenre,MusicTypeByGenre
AlternativeRockMusic,MusicTypeByGenre
BluegrassMusic,MusicTypeByGenre
BluesMusic,MusicTypeByGenre
BluesMusicGenre,MusicTypeByGenre
ChristianMusicGenre,MusicTypeByGenre
ClassicalMusic,MusicTypeByGenre
ClassicalMusicalCompositionType,MusicTypeByGenre
CountryMusic,MusicTypeByGenre
ElectronicMusic,MusicTypeByGenre
ElectronicMusicGenre,MusicTypeByGenre
FolkMusic,MusicTypeByGenre
FolkMusicGenre,MusicTypeByGenre
FunkGenre,MusicTypeByGenre
GospelMusic,MusicTypeByGenre
HouseMusicGenre,MusicTypeByGenre
JazzGenre,MusicTypeByGenre
JazzMusic,MusicTypeByGenre
MusicalCompositionTypeByGenre,MusicTypeByGenre
MusicTypeOpenGenre,MusicTypeByGenre
NewAgeMusic,MusicTypeByGenre
OperaGenre,MusicTypeByGenre
PopMusicGenre,MusicTypeByGenre
PunkRockGenre,MusicTypeByGenre
RapMusic,MusicTypeByGenre
ReggaeGenre,MusicTypeByGenre
ReggaeMusic,MusicTypeByGenre
RhythmAndBluesMusic,MusicTypeByGenre
RhythmAndBluesMusicGenre,MusicTypeByGenre
RockMusic,MusicTypeByGenre
RockMusicGenre,MusicTypeByGenre
SalsaMusic,MusicTypeByGenre
SambaMusicGenre,MusicTypeByGenre
SkaMusic,MusicTypeByGenre
SoulMusic,MusicTypeByGenre
SwingMusic,MusicTypeByGenre
TechnoGenre,MusicTypeByGenre
TechnoMusic,MusicTypeByGenre
TranceGenre,MusicTypeByGenre
AmericanCountryMusic,MusicTypeOpenGenre
AustralianCountryMusic,MusicTypeOpenGenre
Brown-eyedSoul,MusicTypeOpenGenre
CanterburyScene,MusicTypeOpenGenre
DarkAmbient,MusicTypeOpenGenre
Deathcore,MusicTypeOpenGenre
ElectricFolk,MusicTypeOpenGenre
ElectronicBodyMusic,MusicTypeOpenGenre
ElectronicDanceMusic,MusicTypeOpenGenre
FolkMetal,MusicTypeOpenGenre
GlamMetal,MusicTypeOpenGenre
HeavyMetalSubgenre,MusicTypeOpenGenre
HipHopMusic,MusicTypeOpenGenre
IndustrialMetal,MusicTypeOpenGenre
Krautrock,MusicTypeOpenGenre
LoungeMusic,MusicTypeOpenGenre
MelodicDeathMetal,MusicTypeOpenGenre
MusicalComposition-1990sPop,MusicTypeOpenGenre
MusicalComposition-ACappella,MusicTypeOpenGenre
MusicalComposition-AlternativeCountry,MusicTypeOpenGenre
MusicalComposition-Ambient,MusicTypeOpenGenre
MusicalComposition-Baroque,MusicTypeOpenGenre
MusicalComposition-Bluegrass,MusicTypeOpenGenre
MusicalComposition-BluesRock,MusicTypeOpenGenre
MusicalComposition-Celtic,MusicTypeOpenGenre
MusicalComposition-Choral,MusicTypeOpenGenre
MusicalComposition-Classical,MusicTypeOpenGenre
MusicalComposition-CountryRock,MusicTypeOpenGenre
MusicalComposition-CountryWestern,MusicTypeOpenGenre
MusicalComposition-Disco,MusicTypeOpenGenre
MusicalComposition-Electronica,MusicTypeOpenGenre
MusicalComposition-Experimental,MusicTypeOpenGenre
MusicalComposition-Folk,MusicTypeOpenGenre
MusicalComposition-FolkRock,MusicTypeOpenGenre
MusicalComposition-GangstaRap,MusicTypeOpenGenre
MusicalComposition-GlamRock,MusicTypeOpenGenre
MusicalComposition-Gothic,MusicTypeOpenGenre
